,context_sentence,pair_ID,is_in_train,name,output_name,score
1177,MASK,588,1,Chan Chia Fong,Chan Chi ##a F ##ong,0.7018369436264038
1178,MASK,589,0,Sawat Tantisuk,Saw ##at Tan ##tis ##uk,0.9016808271408081
1179,MASK,589,1,Mir Zaman Gul,Mir Z ##aman G ##ul,0.8108121752738953
1180,MASK,590,0,Emelie Jönsson,Em ##eli ##e J ##ö ##ns ##son,0.959570050239563
1181,MASK,590,1,Abdul Rashid Dostum,Abdul Rashid Do ##st ##um,0.9571603536605835
1182,MASK,591,0,H. Naylor Fitzhugh,H . Na ##yl ##or Fi ##tz ##hu ##gh,0.9173213243484497
1183,MASK,591,1,Doug Flach,Doug F ##la ##ch,0.9624691009521484
1184,MASK,592,0,Kjartan Nesá,K ##jar ##tan N ##es ##á,0.9583008885383606
1185,MASK,592,1,Bob Dole,Bob Do ##le,0.9882888793945312
1186,MASK,593,0,Aníbal Mocarbel,An ##í ##bal Mo ##car ##bel,0.9733526706695557
1187,MASK,593,1,Barry Larkin,Barry La ##rkin,0.974902868270874
1188,MASK,594,0,Niall Graham,Niall Graham,0.9975124001502991
1189,MASK,594,1,Alistair Campbell,Alistair Campbell,0.9989435076713562
1190,MASK,595,0,Mohamed Fares,Mohamed Far ##es,0.9968460202217102
1191,MASK,595,1,Boeta Wessels,Bo ##eta Wes ##sel ##s,0.9681814312934875
1192,MASK,596,0,Willem van Bronckhorst,Willem van B ##ron ##ck ##hor ##st,0.8274897933006287
1193,MASK,596,1,Strobe Talbott,St ##robe Talbot ##t,0.781287670135498
1194,MASK,597,0,Yola Sanko,Yo ##la San ##ko,0.9371607303619385
1195,MASK,597,1,Kapil Dev,Ka ##pi ##l Dev,0.818825364112854
1196,MASK,598,0,Waheed Oseni,W ##ah ##eed O ##sen ##i,0.9649083018302917
1197,MASK,598,1,Charmaine Crooks,Cha ##ine C ##rook ##s,0.9504388570785522
1198,MASK,599,0,Cicerone Dobrotescu,Cicero ##ne Do ##bro ##tes ##cu,0.9763177037239075
1199,MASK,599,1,Mushtaq Ahmed,Mu ##sh ##ta ##q Ahmed,0.7849575281143188
1200,MASK,600,0,Fei Shanqing,Fe ##i Shan ##qing,0.827288806438446
1201,MASK,600,1,Ismail Boulahya,Ismail Bo ##ula ##hya,0.979408860206604
1202,MASK,601,0,Conley Verdun,Con ##ley V ##erd ##un,0.9840294122695923
1203,MASK,601,1,John Head,John Head,0.998704195022583
1204,MASK,602,0,Edita Löffová,Edit ##a L ##ö ##ff ##ová,0.9154452681541443
1205,MASK,602,1,Jim Thome,Jim Thom ##e,0.985473096370697
1206,MASK,603,0,Griselda Wilbraham,G ##rise ##lda W ##il ##bra ##ham,0.9103217720985413
1207,MASK,603,1,Eddo Brandes,Ed ##do Brand ##es,0.9471191167831421
1208,MASK,604,0,Henrietta Inge,Henrietta In ##ge,0.9324799180030823
1209,MASK,604,1,Silvio Berlusconi,Si ##l ##vio Be ##rl ##us ##con ##i,0.7753852605819702
1210,MASK,605,0,Roel Schaart,Roe ##l Sc ##ha ##art,0.9768710136413574
1211,MASK,605,1,Andreas Kappes,Andreas Ka ##ppe ##s,0.992411732673645
1212,MASK,606,0,Heather Whitaker,Heather W ##hita ##ker,0.9749292135238647
1213,MASK,606,1,Alex Fernandez,Alex Fernandez,0.9987400770187378
1214,MASK,607,0,Ivan Ivanovich Tsitovich,Ivan Ivan ##ovich T ##si ##tov ##ich,0.9622712731361389
1215,MASK,607,1,Li Feng,Li Feng,0.9550249576568604
1216,MASK,608,0,Bill Connor,Bill Connor,0.9977937936782837
1217,MASK,608,1,Moses Kiptanui,Moses Ki ##pta ##nu ##i,0.8887621164321899
1218,MASK,609,0,Mikhail Plaksin,Mikhail P ##lak ##sin,0.9753130674362183
1219,MASK,609,1,Brian McRae,Brian M ##c ##R ##ae,0.9727905988693237
1220,MASK,610,0,Cynthia Neale-Ishoy,Cynthia Neal ##e Is ##ho ##y,0.9779902100563049
1221,MASK,610,1,Lee Tinsley,Lee Tin ##sley,0.9984931945800781
1222,MASK,611,0,Adriana Rimpel,Adrian ##a R ##im ##pel,0.9827844500541687
1223,MASK,611,1,Iain Pyman,Iain P ##yman,0.998970091342926
1224,MASK,612,0,Reinhold Voß,Re ##in ##hold V ##o ##ß,0.9327663779258728
1225,MASK,612,1,Boris Yeltsin,Boris Ye ##lts ##in,0.9890108108520508
1226,MASK,613,0,Herjulf Carl Georg Jørgensen,Her ##ju ##lf Carl Georg J ##ø ##rgen ##sen,0.9214792251586914
1227,MASK,613,1,Matthias Sammer,Matthias Sam ##mer,0.9981046319007874
1228,MASK,614,0,Ahmed Selahaddin Bey,Ahmed Se ##lah ##ad ##din Bey,0.970910370349884
1229,MASK,614,1,Andre Agassi,Andre A ##gas ##si,0.937427818775177
1230,MASK,615,0,Winrich Meiszies,Win ##rich Mei ##sz ##ies,0.9717297554016113
1231,MASK,615,1,Todd Martin,Todd Martin,0.998807430267334
1232,MASK,616,0,Miguel Junior Sordi Bortolini,Miguel Junior So ##rdi Bo ##olin ##i,0.9214455485343933
1233,MASK,616,1,Bob Brett,Bob Brett,0.9990905523300171
1234,MASK,617,0,George Bedborough,George Bed ##borough,0.9946883320808411
1235,MASK,617,1,Tadayuki Okada,Tad ##ay ##uki Ok ##ada,0.9613725543022156
1236,MASK,618,0,Adolf Indrebø,Adolf In ##dre ##b ##ø,0.918506920337677
1237,MASK,618,1,Jeff Kenna,Jeff Ken ##na,0.9820265769958496
1238,MASK,619,0,Ronald Stoute,Ronald St ##out ##e,0.9812629222869873
1239,MASK,619,1,Shinichi Itoh,Shin ##ichi It ##oh,0.981602668762207
1240,MASK,620,0,Kostas Kafalis,Ko ##sta ##s Ka ##fa ##lis,0.9433217644691467
1241,MASK,620,1,Robert Pires,Robert Pi ##res,0.9953913688659668
1242,MASK,621,0,Walter Eduardovich Schmidt,Walter Eduardo ##vich Schmidt,0.9978047609329224
1243,MASK,621,1,Slobodan Milosevic,S ##lo ##bo ##dan Milo ##se ##vic,0.8446809649467468
1244,MASK,622,0,Jeff Shevalier,Jeff She ##val ##ier,0.9867405891418457
1245,MASK,622,1,Robert Reichel,Robert Reich ##el,0.9928368926048279
1246,MASK,623,0,Xuanqian Xie,Xu ##an ##qi Xi,0.5830762982368469
1247,MASK,623,1,Scott McCarron,Scott M ##c ##C ##ar ##ron,0.8441371321678162
1248,MASK,624,0,Yvette A Girard,Y ##vet ##te A G ##ira ##rd,0.8223758935928345
1249,MASK,624,1,Rupert Murdoch,Rupert Murdoch,0.9928997159004211
1250,MASK,625,0,Shigeru Nakatsuka,Shi ##ger ##u Na ##kat ##su ##ka,0.7874371409416199
1251,MASK,625,1,Mohammed Saleh,Mohammed Sale ##h,0.9974027276039124
1252,MASK,626,0,Dingjie Suo,Din ##ji ##e Su ##o,0.6888128519058228
1253,MASK,626,1,David Rikl,David R ##ik ##l,0.9890429377555847
1254,MASK,627,0,Anton Mordax,Anton Mo ##rda ##x,0.9945991039276123
1255,MASK,627,1,Christine Magnusson,Christine Magnus ##son,0.9872868061065674
1256,MASK,628,0,Sarah L Caddy,Sarah L C ##ad ##dy,0.9462162256240845
1257,MASK,628,1,Benson Koech,Benson Ko ##ech,0.923572301864624
1258,MASK,629,0,Pandji Wibawa Dhewantara,Pan ##d ##ji W ##iba ##wa D ##he ##wan ##tara,0.8859437704086304
1259,MASK,629,1,Randy Johnson,Randy Johnson,0.9987446069717407
1260,MASK,630,0,Gottlieb Bach,Got ##ie ##b Bach,0.7178089618682861
1261,MASK,630,1,Constand Viljoen,Con ##stand V ##il ##jo ##en,0.9712120890617371
1262,MASK,631,0,Frederick Sanders,Frederick Sanders,0.998531699180603
1263,MASK,631,1,Mark Cairns,Mark Cairns,0.9986695647239685
1264,MASK,632,0,Marisa M Lubbers,Maris ##a M Lu ##bbe ##rs,0.9677065014839172
1265,MASK,632,1,Hannes Strydom,Han ##nes St ##ry ##dom,0.9902316331863403
1266,MASK,633,0,Édouard Lecompte,É ##do ##uard Le ##com ##pt ##e,0.9523016214370728
1267,MASK,633,1,Gabriela Sabatini,Gabriel ##a Sa ##bat ##ini,0.9852558970451355
1268,MASK,634,0,Wu Ce,Wu Ce,0.8398879766464233
1269,MASK,634,1,Daniel Komen,Daniel Ko ##men,0.93672114610672
1270,MASK,635,0,Robert Behrend,Robert Be ##hren ##d,0.9891563057899475
1271,MASK,635,1,Glenn McGrath,Glenn McGrath,0.9987391233444214
1272,MASK,636,0,Francis Mildred Birch,Francis Mi ##ldred Birch,0.9946195483207703
1273,MASK,636,1,J. Russell,J . Russell,0.8387665748596191
1274,MASK,637,0,Pan Gongchang,Pan Gong ##chang,0.7832950949668884
1275,MASK,637,1,Donne Wall,Don ##ne Wall,0.9571507573127747
1276,MASK,638,0,Marie Raveyre,Marie Ra ##vey ##re,0.9808788895606995
1277,MASK,638,1,Tom Candiotti,Tom Can ##dio ##tti,0.9763370752334595
1278,MASK,639,0,Thorfinn Karlsefni,Thor ##fin ##n Karl ##sef ##ni,0.8670499920845032
1279,MASK,639,1,Enrico Chiesa,Enrico Chi ##es ##a,0.9826472997665405
1280,MASK,640,0,Turpal Tokaev,Tu ##rp ##al To ##ka ##ev,0.8890550136566162
1281,MASK,640,1,Patrick Sang,Patrick Sang,0.9992282390594482
1282,MASK,641,0,Katherine A Muller,Katherine A Muller,0.9926897883415222
1283,MASK,641,1,Ian Jones,Ian Jones,0.9989864826202393
1284,MASK,642,0,Joanne Taylor Wilson,Joanne Taylor Wilson,0.9964504837989807
1285,MASK,642,1,Aaron Slight,Aaron S ##light,0.9951295852661133
1286,MASK,643,0,Federico Haller,Federico Halle ##r,0.9896345138549805
1287,MASK,643,1,Alan Kelly,Alan Kelly,0.998994767665863
1288,MASK,644,0,Vladimir Kärk,Vladimir K ##ä ##rk,0.8660141825675964
1289,MASK,644,1,Anja Smolders,An ##ja S ##mo ##lder ##s,0.9067969918251038
1290,MASK,645,0,Charles Hambro,Charles Ham ##bro,0.9955547451972961
1291,MASK,645,1,Andrew Hudson,Andrew Hudson,0.9987894296646118
1292,MASK,646,0,Samuel Herselman,Samuel Her ##sel ##man,0.9695059061050415
1293,MASK,646,1,Ryutaro Hashimoto,R ##yu ##tar ##o Has ##him ##oto,0.929967999458313
1294,MASK,647,0,José Medeiros,José Me ##de ##iro ##s,0.9342710375785828
1295,MASK,647,1,Jorge Cadete,Jorge Cadet ##e,0.9962310791015625
1296,MASK,648,0,Daniel Maposa,Daniel Map ##osa,0.991446316242218
1297,MASK,648,1,Gerd Ruch,G ##erd R ##uch,0.8784481883049011
1298,MASK,649,0,Jeanette R. Malkin,Jean ##ette R . Mal ##kin,0.9192857146263123
1299,MASK,649,1,Jacky Martens,Jack ##y Mart ##ens,0.9766173362731934
1300,MASK,650,0,Raphael Seiler,Raphael Se ##iler,0.9976186156272888
1301,MASK,650,1,Jimmy Thomson,Jimmy Thomson,0.9990324974060059
1302,MASK,651,0,Frances Georgina Shirley Blunt,Frances Georg ##ina Shirley Blu ##nt,0.990903377532959
1303,MASK,651,1,Alex Boraine,Alex Bo ##rain ##e,0.9834960103034973
1304,MASK,652,0,Louis Peru de Lacroix,Louis Peru de Lac ##roi ##x,0.9444493651390076
1305,MASK,652,1,Jens Fiedler,Jen ##s Fi ##ed ##ler,0.9732308387756348
1306,MASK,653,0,Andreas Pöge,Andreas P ##ö ##ge,0.9637560248374939
1307,MASK,653,1,Alastair Macdonald,Al ##ast ##air Macdonald,0.9569051265716553
1308,MASK,654,0,Bhagaban Kanhar,B ##ha Ka ##nh ##ar,0.6266942024230957
1309,MASK,654,1,Bernd Schmidbauer,Bern ##d Sc ##hm ##id ##ba ##uer,0.9192606806755066
1310,MASK,655,0,Constantin Fahlberg,Con ##stant ##in F ##ahl ##berg,0.9725496768951416
1311,MASK,655,1,Tommy Martyn,Tommy Marty ##n,0.9963338971138
1312,MASK,656,0,Peter Hoffenberg,Peter Ho ##ffe ##nberg,0.9920740127563477
1313,MASK,656,1,Dawn Bowles,Dawn Bowl ##es,0.9912165999412537
1314,MASK,657,0,Yoshimura Tetsunosuke,Yo ##shi ##mura Te ##tsu ##nos ##uke,0.7765442728996277
1315,MASK,657,1,George Joulwan,George Jo ##ul ##wan,0.9922494888305664
1316,MASK,658,0,John Vanderwerp,John Van ##der ##wer ##p,0.9329973459243774
1317,MASK,658,1,Saddam Hussein,Saddam Hussein,0.9860138297080994
1318,MASK,659,0,Frank Norgrove,Frank Nor ##grove,0.997830331325531
1319,MASK,659,1,Andrew Wakefield,Andrew Wakefield,0.9990086555480957
1320,MASK,660,0,Henry Nevile Fane,Henry N ##ev ##ile Fan ##e,0.9717783331871033
1321,MASK,660,1,Edward Smith,Edward Smith,0.9976192712783813
1322,MASK,661,0,Elizabeth Sarabella Pecco,Elizabeth Sara ##bella P ##ec ##co,0.9523860812187195
1323,MASK,661,1,Sean Dundee,Sean Dundee,0.9989585280418396
1324,MASK,662,0,Juan Solivera,Juan Sol ##iver ##a,0.9891428351402283
1325,MASK,662,1,Juan Guzman,Juan G ##uz ##man,0.9948469400405884
1326,MASK,663,0,Sophia Burthen Pooley,Sophia Burt ##hen Poole ##y,0.9757027626037598
1327,MASK,663,1,Jose Manuel Prieto,Jose Manuel P ##rie ##to,0.9953797459602356
1328,MASK,664,0,Walter Treser,Walter T ##res ##er,0.9788399338722229
1329,MASK,664,1,Timothy Reid,Timothy Reid,0.998807966709137
1330,MASK,665,0,Heinz-Günther Sieberth,Heinz - G ##ü ##nt ##her Si ##eb ##ert ##h,0.9745656847953796
1331,MASK,665,1,Dennis Lillee,Dennis Lille ##e,0.9724280834197998
1332,MASK,666,0,Sou Miyake,So ##u Mi ##ya ##ke,0.8977157473564148
1333,MASK,666,1,Tony Hall,Tony Hall,0.9985462427139282
1334,MASK,667,0,Melville D. Jones,Melville D . Jones,0.8474937677383423
1335,MASK,667,1,Philippe Seguin,Philippe Se ##guin,0.9986737370491028
1336,MASK,668,0,Sergio Catalanotti,Sergio Catalan ##ott ##i,0.9627189040184021
1337,MASK,668,1,Fredi Bobic,Fred ##i Bob ##ic,0.9878194332122803
1338,MASK,669,0,Ryo Ishihara,R ##yo Is ##hi ##hara,0.9345762133598328
1339,MASK,669,1,Ian McGeechan,Ian McGee ##chan,0.9962061047554016
1340,MASK,670,0,Joseph Dupont-Minoret,Joseph Du ##pont - Minor ##et,0.9804707169532776
1341,MASK,670,1,Peter Lerner,Peter Le ##rner,0.9902690052986145
1342,MASK,671,0,Vladimir Trushchenkov,Vladimir T ##rush ##chenko ##v,0.9214708209037781
1343,MASK,671,1,Wolfgang Kotzmann,Wolfgang Ko ##tz ##mann,0.9752682447433472
1344,MASK,672,0,Frederick Grover,Frederick Grove ##r,0.9957224726676941
1345,MASK,672,1,Sourav Ganguly,So ##ura ##v Gang ##ul ##y,0.7498881816864014
1346,MASK,673,0,Asali Solomon,As ##ali Solomon,0.990264892578125
1347,MASK,673,1,Roberto Benigni,Roberto Ben ##ign ##i,0.9539646506309509
1348,MASK,674,0,Witold Gawdzik,W ##ito ##ld G ##aw ##d ##zi ##k,0.9561158418655396
1349,MASK,674,1,Peter Mitchell,Peter Mitchell,0.9990161657333374
1350,MASK,675,0,Sitong He,Sit ##ong He,0.8885142207145691
1351,MASK,675,1,Pierre Claverie,Pierre C ##lav ##erie,0.9929178357124329
1352,MASK,676,0,James Watson Burrows,James Watson Burr ##ows,0.9911117553710938
1353,MASK,676,1,Jill Craybas,Jill C ##ray ##bas,0.9844591617584229
1354,MASK,677,0,Lea Barthel,Lea Bart ##hel,0.9918753504753113
1355,MASK,677,1,Renzo Furlan,Ren ##zo Fu ##rl ##an,0.8690887689590454
1356,MASK,678,0,John Kast,John Ka ##st,0.9388927817344666
1357,MASK,678,1,Chiquinho Conde,Chi ##quin ##ho Con ##de,0.9286676645278931
1358,MASK,679,0,Edvard Magnus Rodhe,Ed ##vard Magnus Rod ##he,0.9832614064216614
1359,MASK,679,1,Mike McCurry,Mike M ##c ##C ##ur ##ry,0.8310931324958801
1360,MASK,680,0,Liselot Steen,Li ##sel ##ot St ##een,0.940337061882019
1361,MASK,680,1,Ville Peltonen,Ville P ##el ##tone ##n,0.953386664390564
1362,MASK,681,0,Tula Richarz,Tu ##la Rich ##ar ##z,0.9556877017021179
1363,MASK,681,1,Mark Kennedy,Mark Kennedy,0.9986550807952881
1364,MASK,682,0,José Cheel,José Ch ##eel,0.9979427456855774
1365,MASK,682,1,Gary Orr,Gary Or ##r,0.9959108829498291
1366,MASK,683,0,Peter Olof Gränström,Peter O ##lo ##f G ##r ##ä ##nst ##röm,0.8966557383537292
1367,MASK,683,1,Daniel Vacek,Daniel V ##ace ##k,0.9966735243797302
1368,MASK,684,0,David Fernández Sainz-Rozas,David Fernández Sai ##nz - R ##oz ##as,0.9409520626068115
1369,MASK,684,1,Mark Woodforde,Mark Wood ##ford ##e,0.9782760739326477
1370,MASK,685,0,Andrés Gaviria-Mendoza,Andrés G ##avi ##ria Mendoza,0.9888654947280884
1371,MASK,685,1,Alexander III,Alexander III,0.7710666060447693
1372,MASK,686,0,Miklós Koszegi,Mi ##k ##l ##ós Ko ##sz ##eg ##i,0.8600773811340332
1373,MASK,686,1,Alain Caveglia,Alain Cave ##glia,0.9964777827262878
1374,MASK,687,0,Greg Budwine,Greg Bud ##wine,0.9988085627555847
1375,MASK,687,1,Stefan Schwarz,Stefan Sc ##hwa ##rz,0.9615203142166138
1376,MASK,688,0,Andrea Mara Azevedo,Andrea Mara A ##ze ##ved ##o,0.9762368202209473
1377,MASK,688,1,Noureddine Morceli,No ##ured ##dine Mo ##rc ##eli,0.968508780002594
1378,MASK,689,0,Asif Rüstamli,As ##if R ##ü ##sta ##m ##li,0.8354021906852722
1379,MASK,689,1,Edward Dmytryk,Edward D ##my ##try ##k,0.9897903203964233
1380,MASK,690,0,Kevin A Lanham,Kevin A La ##nham,0.9883251190185547
1381,MASK,690,1,Joakim Haeggman,Jo ##aki ##m Ha ##eg ##gman,0.9761779308319092
1382,MASK,691,0,Stephen M Moerlein,Stephen M Moe ##rle ##in,0.9522699117660522
1383,MASK,691,1,David Richards,David Richards,0.9992038011550903
1384,MASK,692,0,Retno Sirnapati,Re ##t ##no Sir ##nap ##ati,0.9767090678215027
1385,MASK,692,1,Krzysztof Warzycha,K ##rz ##ys ##z ##to ##f War ##zy ##cha,0.7467378377914429
1386,MASK,693,0,Sarah De Jaegere,Sarah De J ##ae ##ger ##e,0.9473890662193298
1387,MASK,693,1,Inger Miller,In ##ger Miller,0.8002591133117676
1388,MASK,694,0,Stuart Duffin,Stuart Duff ##in,0.9897937774658203
1389,MASK,694,1,Davis Kamoga,Davis Ka ##mo ##ga,0.9664289355278015
1390,MASK,695,0,Giovanni Battista Velluti,Giovanni Bat ##tista V ##ell ##uti,0.9805285930633545
1391,MASK,695,1,Rolf Fringer,Rolf Fringe ##r,0.9922170042991638
1392,MASK,696,0,François Perron,François Per ##ron,0.9898427128791809
1393,MASK,696,1,Mark Richardson,Mark Richardson,0.9988460540771484
1394,MASK,697,0,William Scott Herbert,William Scott Herbert,0.9918234944343567
1395,MASK,697,1,Sam Wilson,Sam Wilson,0.997857928276062
1396,MASK,698,0,Georg Anton von Hartmann,Georg Anton von Hart ##mann,0.989329993724823
1397,MASK,698,1,Sigurd Njerve,Si ##gu ##rd N ##jer ##ve,0.9402540326118469
1398,MASK,699,0,Robert Pferdmenges,Robert P ##fer ##d ##men ##ges,0.86515873670578
1399,MASK,699,1,Craig Brown,Craig Brown,0.9990459084510803
1400,MASK,700,0,Cody Graham,Cody Graham,0.9977703094482422
1401,MASK,700,1,Albert Ferrer,Albert Fe ##rrer,0.9983370304107666
1402,MASK,701,0,Erwin Puschner,Erwin P ##us ##ch ##ner,0.9203512072563171
1403,MASK,701,1,Guillaume Raoux,Guillaume Rao ##ux,0.9988085627555847
1404,MASK,702,0,Christopher Gozum,Christopher Go ##zu ##m,0.9823276400566101
1405,MASK,702,1,Diego Borrego,Diego Bo ##rre ##go,0.9923108816146851
1406,MASK,703,0,Jackie Kelso,Jackie Ke ##ls ##o,0.9818052649497986
1407,MASK,703,1,Rui Madeira,R ##ui Made ##ira,0.891492486000061
1408,MASK,704,0,Giacomo Narizzano,Giacomo Na ##riz ##zano,0.9675103425979614
1409,MASK,704,1,"""Troy OLeary""",Troy O ##L ##ear ##y,0.9492796063423157
1410,MASK,705,0,Chang Chanchiu,Chang Chan ##chi,0.901331901550293
1411,MASK,705,1,Tim Guldimann,Tim G ##uld ##iman ##n,0.9647588729858398
1412,MASK,706,0,Wijnand van Klaveren,W ##i ##jn ##and van K ##lav ##ere ##n,0.7915647625923157
1413,MASK,706,1,Roberto Alomar,Roberto Al ##oma ##r,0.9720919132232666
1414,MASK,707,0,Rafael Pihlaja,Rafael Pi ##hl ##aja,0.9610015153884888
1415,MASK,707,1,Eric Davis,Eric Davis,0.9990986585617065
1416,MASK,708,0,Alice Sandys,Alice Sandy ##s,0.9929366111755371
1417,MASK,708,1,Gary Kirsten,Gary Ki ##rsten,0.9935653209686279
1418,MASK,709,0,Tian Kedeng,T ##ian Ke ##den ##g,0.927198588848114
1419,MASK,709,1,Jason Dickson,Jason Dickson,0.99919193983078
1420,MASK,710,0,Heinrich Rocholl,Heinrich R ##och ##oll,0.9720767140388489
1421,MASK,710,1,Frederick Chiluba,Frederick Chi ##lub ##a,0.9871468544006348
1422,MASK,711,0,Anne Bøe,Anne B ##ø ##e,0.9126253128051758
1423,MASK,711,1,Rashid Latif,Rashid La ##ti ##f,0.869470477104187
1424,MASK,712,0,Erwin Ochme,Erwin O ##ch ##me,0.9922954440116882
1425,MASK,712,1,Edward Said,Edward Said,0.9983253479003906
1426,MASK,713,0,Changhyun Ko,Chang ##hy ##un Ko,0.9052728414535522
1427,MASK,713,1,Boris Becker,Boris Becker,0.9974713325500488
1428,MASK,714,0,Jean-Louis Comolli,Jean - Louis Como ##lli,0.9801691770553589
1429,MASK,714,1,Clarence Rose,Clarence Rose,0.997992753982544
1430,MASK,715,0,Xavier Basagaña,Xavier Ba ##sa ##ga ##ña,0.8918946981430054
1431,MASK,715,1,Noriyuki Haga,Nor ##i ##yuki Ha ##ga,0.9799727201461792
1432,MASK,716,0,Enrique Ponce Boscarino,Enrique Ponce Bo ##sca ##rino,0.9820221662521362
1433,MASK,716,1,Pauline Davis,Pauline Davis,0.9982424378395081
1434,MASK,717,0,Ruixiang Yee,R ##ui ##xia ##ng Ye,0.6331647634506226
1435,MASK,717,1,Tom Ikimi,Tom I ##kim ##i,0.9683400392532349
1436,MASK,718,0,Christophe Deshayes,Christophe Des ##hay ##es,0.9945365190505981
1437,MASK,718,1,Steve Backley,Steve Back ##ley,0.9941535592079163
1438,MASK,719,0,Guenevere Rae,G ##uen ##ever ##e Rae,0.8210547566413879
1439,MASK,719,1,Mark Philippoussis,Mark Philipp ##ous ##sis,0.9843341708183289
1440,MASK,720,0,Esin Kaymaz,E ##sin Kay ##ma ##z,0.8530809283256531
1441,MASK,720,1,Greg Norman,Greg Norman,0.9989636540412903
1442,MASK,721,0,Christoph Kotter,Christoph Ko ##tter,0.9683347344398499
1443,MASK,721,1,Sun Jian,Sun Ji,0.9527919292449951
1444,MASK,722,0,Billy Compton,Billy Compton,0.9972608685493469
1445,MASK,722,1,Jim Hines,Jim Hi ##nes,0.9987356066703796
1446,MASK,723,0,Yeshi Teshome,Yes ##hi Te ##sh ##ome,0.9504898190498352
1447,MASK,723,1,Bernd Karbacher,Bern ##d Ka ##rb ##acher,0.9659180641174316
1448,MASK,724,0,Joseph Dielle,Joseph Die ##lle,0.9976240992546082
1449,MASK,724,1,Bobby Bonilla,Bobby Bon ##illa,0.9896600842475891
1450,MASK,725,0,Vitaliano Ponti,Vita ##lian ##o Pont ##i,0.9480956196784973
1451,MASK,725,1,Guus Hiddink,G ##u ##us Hi ##ddin ##k,0.8093277812004089
1452,MASK,726,0,Jyoti Vennix,J ##yo ##ti V ##en ##ni ##x,0.8522912263870239
1453,MASK,726,1,Kathy Etchingham,Kathy E ##tch ##ingham,0.9791942238807678
1454,MASK,727,0,Yago Pico de Coaña,Ya ##go Pi ##co de Co ##a ##ña,0.7669194340705872
1455,MASK,727,1,Sung-Hee Park,Sung He ##e Park,0.9033170342445374
1456,MASK,728,0,Sung-Kun Yim,Sung Ku ##n Yi ##m,0.8961338996887207
1457,MASK,728,1,Lindsay Davenport,Lindsay Davenport,0.9985796809196472
1458,MASK,729,0,Tiziana Gaspa,T ##iz ##iana Gas ##pa,0.9625270962715149
1459,MASK,729,1,Rob Enderle,Rob End ##er ##le,0.8920077085494995
1460,MASK,730,0,Warren Spragg,Warren S ##pra ##gg,0.8961530923843384
1461,MASK,730,1,Natalya Shikolenko,Natal ##ya Shi ##ko ##len ##ko,0.9207921028137207
1462,MASK,731,0,Alan Heldman,Alan Held ##man,0.9926528930664062
1463,MASK,731,1,Carlos Delgado,Carlos Del ##gado,0.9981092810630798
1464,MASK,732,0,Charlton Leighton,Charlton Leigh ##ton,0.826501190662384
1465,MASK,732,1,Robert Coughlan,Robert Co ##ugh ##lan,0.9697709679603577
1466,MASK,733,0,Raymond Soukop,Raymond So ##uk ##op,0.9833964705467224
1467,MASK,733,1,Bob Wickman,Bob W ##ick ##man,0.9783744812011719
1468,MASK,734,0,Felicitas Schlarp,Fe ##licit ##as Sc ##hl ##ar ##p,0.8550196886062622
1469,MASK,734,1,Filippo Veglio,Fi ##lip ##po V ##eg ##lio,0.9731931090354919
1470,MASK,735,0,Franz Laumans,Franz Lau ##mans,0.9959054589271545
1471,MASK,735,1,Lee Wan Wah,Lee Wan W ##ah,0.8674416542053223
1472,MASK,736,0,Martin Taras,Martin Tara ##s,0.984028160572052
1473,MASK,736,1,Guy Whittingham,Guy W ##hit ##ting ##ham,0.991430938243866
1474,MASK,737,0,Giorgia Spinelli,G ##ior ##gia Spin ##elli,0.9085512161254883
1475,MASK,737,1,Adrian Knup,Adrian K ##nu ##p,0.9783506393432617
1476,MASK,738,0,Jess A. Millar,Jess A . Mill ##ar,0.8976824879646301
